t,S,Price
0.14235616438356163,177.04,28.01
0.23824657534246574,177.04,28.64
0.39167123287671235,177.04,29.7
0.48756164383561645,177.04,30.8
0.6601643835616439,177.04,32.15
0.9863013698630136,177.04,34.86
1.9835616438356165,177.04,42.3
0.005479452054794521,174.22,24.55
0.024657534246575342,174.22,24.55
0.043835616438356165,174.22,24.8
0.06301369863013699,174.22,24.7
0.0821917808219178,174.22,24.8
0.10136986301369863,174.22,24.91
0.13961643835616439,174.22,25.05
0.2355068493150685,174.22,25.94
0.3889315068493151,174.22,27.34
0.4848219178082192,174.22,28.24
0.6574246575342466,174.22,29.8
0.9835616438356164,174.22,32.56
1.9808219178082191,174.22,40.1
0.0027397260273972603,171.11,21.8
0.021917808219178082,171.11,21.46
0.0410958904109589,171.11,21.95
0.06027397260273973,171.11,21.85
0.07945205479452055,171.11,22.05
0.09863013698630137,171.11,22.1
0.1178082191780822,171.11,22.3
0.13687671232876714,171.11,22.3
0.2327671232876712,171.11,23.45
0.38619178082191785,171.11,25.05
0.48208219178082196,171.11,25.95
0.6546849315068494,171.11,27.49
0.9808219178082191,171.11,30.5
1.978082191780822,171.11,37.6
0.0,171.51,21.91
0.019178082191780823,171.51,21.69
0.038356164383561646,171.51,22.1
0.057534246575342465,171.51,22.05
0.07671232876712329,171.51,22.16
0.0958904109589041,171.51,22.45
0.11506849315068493,171.51,22.61
0.13413698630136986,171.51,22.35
0.23002739726027396,171.51,23.54
0.38345205479452055,171.51,25.15
0.4793424657534247,171.51,25.99
0.6519452054794521,171.51,27.65
0.9780821917808219,171.51,30.45
1.9753424657534246,171.51,38.01
0.010958904109589041,167.96,18.5
0.030136986301369864,167.96,18.9
0.049315068493150684,167.96,18.99
0.0684931506849315,167.96,19.29
0.08767123287671233,167.96,19.44
0.10684931506849316,167.96,19.7
0.12591780821917808,167.96,19.74
0.22180821917808216,167.96,21.0
0.3752328767123288,167.96,22.95
0.4711232876712329,167.96,23.86
0.6437260273972603,167.96,25.49
0.9698630136986301,167.96,28.7
1.9671232876712328,167.96,36.41
0.00821917808219178,166.97,17.35
0.0273972602739726,166.97,17.59
0.04657534246575343,166.97,17.8
0.06575342465753424,166.97,17.99
0.08493150684931507,166.97,18.2
0.10410958904109589,166.97,18.36
0.12317808219178082,166.97,18.6
0.2190684931506849,166.97,19.85
0.37249315068493155,166.97,21.65
0.46838356164383566,166.97,22.7
0.640986301369863,166.97,24.4
0.9671232876712329,166.97,27.7
1.9643835616438357,166.97,35.81
0.005479452054794521,167.43,17.81
0.024657534246575342,167.43,18.11
0.043835616438356165,167.43,18.1
0.06301369863013699,167.43,18.45
0.0821917808219178,167.43,19.6
0.10136986301369863,167.43,18.85
0.12043835616438356,167.43,18.89
0.21632876712328766,167.43,20.21
0.36975342465753425,167.43,22.06
0.46564383561643835,167.43,23.05
0.6382465753424658,167.43,24.7
0.9643835616438357,167.43,27.55
1.9616438356164383,167.43,36.65
0.0027397260273972603,167.78,19.65
0.021917808219178082,167.78,19.95
0.0410958904109589,167.78,18.45
0.06027397260273973,167.78,20.19
0.07945205479452055,167.78,20.25
0.09863013698630137,167.78,20.21
0.11769863013698631,167.78,19.35
0.13687671232876714,167.78,21.09
0.2135890410958904,167.78,21.74
0.367013698630137,167.78,23.04
0.4629041095890411,167.78,24.4
0.6355068493150685,167.78,24.8
0.9616438356164384,167.78,27.45
1.9589041095890412,167.78,36.05
0.0,160.23,10.41
0.019178082191780823,160.23,10.61
0.038356164383561646,160.23,10.8
0.057534246575342465,160.23,11.0
0.07671232876712329,160.23,11.44
0.0958904109589041,160.23,11.84
0.11495890410958905,160.23,12.26
0.13413698630136986,160.23,12.7
0.21084931506849314,160.23,13.96
0.36427397260273975,160.23,16.24
0.46016438356164385,160.23,17.31
0.6327671232876713,160.23,19.15
0.958904109589041,160.23,22.3
1.9561643835616438,160.23,31.5
0.010958904109589041,156.49,8.6
0.030136986301369864,156.49,9.25
0.049315068493150684,156.49,9.75
0.0684931506849315,156.49,10.35
0.08767123287671233,156.49,10.4
0.10673972602739726,156.49,10.85
0.12591780821917808,156.49,11.25
0.20263013698630136,156.49,12.75
0.27934246575342464,156.49,15.11
0.35605479452054795,156.49,16.1
0.45194520547945205,156.49,17.5
0.6245479452054795,156.49,19.1
0.9506849315068493,156.49,22.5
1.9479452054794522,156.49,30.91
0.00821917808219178,163.03,12.7
0.0273972602739726,163.03,13.06
0.04657534246575343,163.03,13.41
0.06575342465753424,163.03,13.75
0.08493150684931507,163.03,14.19
0.10400000000000001,163.03,14.6
0.12317808219178082,163.03,14.95
0.19989041095890409,163.03,16.25
0.2766027397260274,163.03,17.75
0.3533150684931507,163.03,18.4
0.4492054794520548,163.03,19.75
0.6218082191780823,163.03,21.44
0.947945205479452,163.03,24.76
1.9452054794520548,163.03,33.4
0.005479452054794521,159.54,9.84
0.024657534246575342,159.54,10.01
0.043835616438356165,159.54,10.34
0.06301369863013699,159.54,10.8
0.0821917808219178,159.54,11.25
0.10126027397260275,159.54,11.65
0.12043835616438356,159.54,12.15
0.19715068493150684,159.54,13.49
0.27386301369863014,159.54,15.0
0.3505753424657534,159.54,15.8
0.44646575342465755,159.54,16.9
0.6190684931506849,159.54,18.9
0.9452054794520548,159.54,22.14
1.9424657534246574,159.54,30.5
0.0027397260273972603,155.15,5.55
0.021917808219178082,155.15,6.89
0.0410958904109589,155.15,7.45
0.06027397260273973,155.15,8.25
0.07945205479452055,155.15,8.7
0.09852054794520548,155.15,9.34
0.11769863013698631,155.15,9.8
0.13413698630136986,155.15,10.25
0.19441095890410956,155.15,11.35
0.27112328767123284,155.15,12.96
0.34783561643835614,155.15,14.01
0.4437260273972603,155.15,15.05
0.6163287671232877,155.15,17.05
0.9424657534246575,155.15,20.94
1.9397260273972603,155.15,30.1
0.0,156.41,6.1
0.019178082191780823,156.41,7.0
0.038356164383561646,156.41,7.95
0.057534246575342465,156.41,8.75
0.07671232876712329,156.41,9.25
0.09578082191780822,156.41,9.54
0.11495890410958905,156.41,10.35
0.1313972602739726,156.41,10.55
0.1916712328767123,156.41,11.55
0.2683835616438356,156.41,13.51
0.3450958904109589,156.41,14.3
0.44098630136986305,156.41,16.1
0.6135890410958904,156.41,17.84
0.9397260273972603,156.41,20.75
1.936986301369863,156.41,28.55
0.010958904109589041,162.71,13.25
0.030136986301369864,162.71,13.4
0.049315068493150684,162.71,13.75
0.0684931506849315,162.71,14.26
0.08756164383561645,162.71,14.29
0.10673972602739726,162.71,14.9
0.12317808219178082,162.71,15.2
0.18345205479452054,162.71,15.95
0.26016438356164384,162.71,17.45
0.3368767123287671,162.71,18.2
0.43276712328767125,162.71,19.16
0.6053698630136987,162.71,21.05
0.9315068493150684,162.71,23.76
1.9287671232876713,162.71,32.2
0.00821917808219178,164.35,14.5
0.0273972602739726,164.35,14.76
0.04657534246575343,164.35,15.1
0.06575342465753424,164.35,15.39
0.08482191780821918,164.35,15.64
0.10400000000000001,164.35,16.0
0.12043835616438356,164.35,16.35
0.18071232876712326,164.35,17.1
0.25742465753424654,164.35,18.55
0.33413698630136984,164.35,19.2
0.430027397260274,164.35,20.45
0.6026301369863014,164.35,22.25
0.9287671232876712,164.35,24.89
1.926027397260274,164.35,33.2
0.005479452054794521,167.37,17.55
0.024657534246575342,167.37,17.59
0.043835616438356165,167.37,17.85
0.06301369863013699,167.37,18.05
0.08208219178082192,167.37,18.25
0.10126027397260275,167.37,18.55
0.11769863013698631,167.37,18.75
0.177972602739726,167.37,19.56
0.2546849315068493,167.37,20.65
0.3313972602739726,167.37,21.19
0.42728767123287675,167.37,22.25
0.5998904109589042,167.37,24.0
0.9260273972602739,167.37,27.05
1.9232876712328768,167.37,34.5
0.0027397260273972603,172.99,22.89
0.021917808219178082,172.99,23.01
0.0410958904109589,172.99,23.1
0.06027397260273973,172.99,23.35
0.07934246575342466,172.99,23.45
0.09852054794520548,172.99,23.8
0.11495890410958905,172.99,23.9
0.17523287671232876,172.99,24.44
0.25194520547945204,172.99,25.44
0.32865753424657534,172.99,25.89
0.42454794520547945,172.99,26.85
0.5012602739726028,172.99,29.45
0.5971506849315069,172.99,28.4
0.7506849315068493,172.99,31.7
0.9232876712328767,172.99,31.26
1.9205479452054794,172.99,39.0
0.0,172.43,22.61
0.019178082191780823,172.43,22.75
0.038356164383561646,172.43,22.75
0.057534246575342465,172.43,22.96
0.0766027397260274,172.43,23.1
0.09578082191780822,172.43,23.3
0.11221917808219178,172.43,23.45
0.1724931506849315,172.43,24.05
0.2492054794520548,172.43,24.86
0.32591780821917804,172.43,25.4
0.4218082191780822,172.43,26.24
0.4985205479452055,172.43,29.15
0.5944109589041097,172.43,27.8
0.7479452054794521,172.43,31.41
0.9205479452054794,172.43,30.6
1.917808219178082,172.43,39.24
0.00821917808219178,171.85,21.95
0.0273972602739726,171.85,22.14
0.04657534246575343,171.85,22.3
0.06564383561643836,171.85,22.34
0.08482191780821918,171.85,22.6
0.10126027397260275,171.85,22.79
0.16153424657534246,171.85,23.35
0.23824657534246574,171.85,24.2
0.31495890410958904,171.85,24.76
0.41084931506849315,171.85,25.59
0.48756164383561645,171.85,27.25
0.5834520547945206,171.85,27.31
0.6601643835616439,171.85,29.8
0.736986301369863,171.85,29.44
0.9095890410958904,171.85,30.24
1.906849315068493,171.85,39.11
0.005479452054794521,171.07,21.31
0.024657534246575342,171.07,21.46
0.043835616438356165,171.07,21.5
0.0629041095890411,171.07,21.64
0.08208219178082192,171.07,21.95
0.09852054794520548,171.07,22.0
0.1587945205479452,171.07,22.7
0.2355068493150685,171.07,23.5
0.31221917808219174,171.07,24.1
0.4081095890410959,171.07,25.04
0.4848219178082192,171.07,26.71
0.5807123287671233,171.07,26.7
0.6574246575342466,171.07,28.05
0.7342465753424657,171.07,28.9
0.9068493150684932,171.07,29.85
1.904109589041096,171.07,39.7
0.0027397260273972603,172.5,22.8
0.021917808219178082,172.5,22.9
0.0410958904109589,172.5,23.2
0.06016438356164384,172.5,23.04
0.07934246575342466,172.5,23.45
0.09578082191780822,172.5,23.6
0.11769863013698631,172.5,23.85
0.15605479452054793,172.5,23.9
0.2327671232876712,172.5,24.79
0.3094794520547945,172.5,25.6
0.40536986301369865,172.5,26.2
0.48208219178082196,172.5,27.54
0.5779726027397261,172.5,27.8
0.6546849315068494,172.5,29.06
0.7315068493150685,172.5,29.9
0.9041095890410958,172.5,30.56
